f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_bathtub,d_bedlinens,d_bodysoap,d_carbonmonoxidealarm,d_coffeemaker,d_conditioner,d_cookingbasics,d_dedicatedworkspace,d_dishesandsilverware,d_dryer,d_elevator,d_essentials,d_ethernetconnection,d_extrapillowsandblankets,d_fireextingr,d_firstaidkit,d_hairdryer,d_hangers,d_heating,d_hotthampoo,d_hotwater,d_iron,d_keypad,d_kitchen,d_ledropoffallowed,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_microwave,d_oven,d_paidparkingoffpremises,d_patioorbalcony,d_privateentrance,d_refrigerator,d_roomdarkeningshades,d_shampoo,d_showergel,d_singlelevelhome,d_smartlock,d_smokealarm,d_washer,d_stove_gas_or_elect,d_tv,d_wifi,price,price_day,id,usd_price_day,ln_usd_price_day,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,4,91,22,0.31,3,1,2104,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$17,000.00",17000,4396221,163.2,5.094976442530006,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.1354942159291497,2,3,0,0,0,0,7.652070746116482,58.554186703571645,448.06077913704326,4426816,9314020864,4.51085950651685
Apartment,Entire home/apt,Entire/Apt,Kita Ku,5,99,96,1.35,7,5,2134,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,"$8,000.00",8000,4471946,76.8,4.341204640153626,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,4.574710978503383,3,3,0,0,0,0,7.666221925662725,58.7709586135119,450.55121151512157,4553956,9718142104,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Kita Ku,5,90,198,2.71,3,5,2189,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,"$3,188.00",3188,4495014,30.604799999999997,3.421156859401759,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,5.293304824724492,3,3,0,0,0,0,7.691656822810547,59.16158467988804,455.0506064513447,4791721,10489077269,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Hino Shi,3,91,35,0.48,5,3,2192,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,"$6,061.00",6061,4540924,58.185599999999994,4.063637901442938,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.58351893845611,2,3,0,0,0,0,7.693025748417888,59.18264516582061,455.29361312013737,4804864,10532261888,4.51085950651685
Apartment,Private room,Private,Mitaka Shi,2,100,23,0.41,3,0,1668,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,"$20,000.00",20000,4606903,191.99999999999997,5.2574953720277815,4,0.6931471805599453,0.4804530139182014,0,3.1780538303479458,2,3,0,0,0,0,7.419979923661835,55.056102067544685,408.5151720162584,2782224,4640749632,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,2,96,73,1.02,3,1,2146,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,352.00",4352,4616579,41.779199999999996,3.732398608027432,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.30406509320417,3,3,0,0,0,0,7.671826797878781,58.85692641665099,451.5401453240426,4605316,9883008136,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Mitaka Shi,4,98,35,0.5,3,0,2117,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,"$22,000.00",22000,4673248,211.2,5.352805551832106,16,1.3862943611198906,1.9218120556728056,0,3.58351893845611,2,3,0,0,0,0,7.658227526161352,58.64844884245542,449.143165291958,4481689,9487735613,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Hino Shi,3,89,44,0.63,5,3,2093,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,"$4,000.00",4000,4750169,38.4,3.648057459593681,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.8066624897703196,2,3,0,0,0,0,7.646831391430482,58.47403032896665,447.14105070300025,4380649,9168698357,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Taito Ku,5,99,267,3.74,2,2,2142,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,"$10,000.00",10000,4817291,95.99999999999999,4.564348191467836,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,5.5909869805108565,3,2,0,0,0,0,7.669961995473577,58.828317012009016,451.21095573978084,4588164,9827847288,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,92,225,3.08,1,1,2189,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"$5,474.00",5474,4825779,52.550399999999996,3.9617727090922776,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,5.420534999272286,3,1,0,0,0,0,7.691656822810547,59.16158467988804,455.0506064513447,4791721,10489077269,4.5217885770490405
Apartment,Private room,Private,Minato Ku,3,89,7,0.11,30,3,1827,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"$5,800.00",5800,4881595,55.67999999999999,4.019621016026164,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.0794415416798357,2,3,0,0,0,0,7.510977752014095,56.414786791250705,423.7302084737027,3337929,6098396283,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Kita Ku,5,90,189,2.64,3,4,2143,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,"$3,503.00",3503,4888140,33.6288,3.5153828426891405,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,5.247024072160486,3,3,0,0,0,0,7.670428522190693,58.835473714036496,451.2932956927463,4592449,9841618207,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,4,98,284,3.91,3,4,2177,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,"$9,857.00",9857,4909611,94.62719999999999,4.549944961157093,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,5.652489180268651,3,3,0,0,0,0,7.686162303492906,59.07709095563537,454.0761095032263,4739329,10317519233,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,6,99,267,3.69,3,6,2169,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,"$11,571.00",11571,4917347,111.0816,4.710265066367991,36,1.791759469228055,3.210401995568401,1.791759469228055,5.5909869805108565,3,3,0,0,0,0,7.682482446534506,59.020536541310804,453.4242359636686,4704561,10204192809,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,3,92,158,2.76,1,2,1717,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,"$7,124.00",7124,4925503,68.3904,4.2252324639012055,9,1.0986122886681098,1.206948960812582,1.0986122886681098,5.0689042022202315,3,1,0,0,0,0,7.4489161025442,55.48635110274228,413.3131742006381,2948089,5061868813,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,90,269,3.72,1,2,2171,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,"$4,330.00",4330,4926317,41.568,3.727330640488189,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,5.598421958998375,3,1,0,0,0,0,7.683403681053826,59.03469212603148,453.5873707910296,4713241,10232446211,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,92,227,3.29,1,2,2072,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,"$4,995.00",4995,4926426,47.952,3.8702005105743074,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,5.429345628954441,3,1,0,0,0,0,7.636752112435779,58.31998282679234,445.37525204972474,4293184,8895477248,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,99,107,1.52,3,4,2105,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,"$26,863.00",26863,4951604,257.8848,5.552512973577709,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,4.68213122712422,3,3,0,0,0,0,7.652545692693921,58.56145557876828,448.1442146471896,4431025,9327307625,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Taito Ku,4,90,49,0.71,3,4,2059,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,"$10,881.00",10881,5050608,104.45759999999999,4.648781247442665,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.912023005428146,2,3,0,0,0,0,7.630461261783627,58.22393906758058,444.275511563624,4239481,8729091379,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,2,96,74,1.04,3,0,2143,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$7,772.00",7772,5070495,74.6112,4.3122906299889845,4,0.6931471805599453,0.4804530139182014,0,4.31748811353631,3,3,0,0,0,0,7.670428522190693,58.835473714036496,451.2932956927463,4592449,9841618207,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,96,73,1.04,30,1,2096,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,"$8,000.00",8000,5075815,76.8,4.341204640153626,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.30406509320417,3,3,0,0,0,0,7.64826303090192,58.49592738986102,447.39223891419715,4393216,9208180736,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,89,226,3.23,2,1,2101,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,"$7,696.00",7696,5210118,73.88159999999999,4.302463811837196,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,5.424950017481403,3,2,0,0,0,0,7.650644551436897,58.532362052431075,447.81029681916357,4414201,9274236301,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,2,97,87,1.22,3,1,2139,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$4,333.00",4333,5217466,41.596799999999995,3.7280232412315626,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.477336814478207,3,3,0,0,0,0,7.668561108015897,58.806829467374,450.9637653392275,4575321,9786611619,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,90,186,2.66,2,1,2099,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,"$7,609.00",7609,5240174,73.04639999999999,4.2910948556681765,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,5.231108616854587,3,2,0,0,0,0,7.649692623711514,58.51779723726635,447.64316188176247,4405801,9247776299,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,2,97,52,0.74,3,1,2108,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,333.00",4333,5262640,41.596799999999995,3.7280232412315626,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.970291913552122,3,3,0,0,0,0,7.653969180478774,58.58324421571892,448.394345719574,4443664,9367243712,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,2,97,117,1.64,3,1,2142,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$5,682.00",5682,5262658,54.5472,3.9990663819057866,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.770684624465665,3,3,0,0,0,0,7.669961995473577,58.828317012009016,451.21095573978084,4588164,9827847288,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Koganei Shi,4,89,86,1.21,3,0,2123,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,"$3,429.00",3429,5319992,32.9184,3.4940317719545737,16,1.3862943611198906,1.9218120556728056,0,4.465908118654584,3,3,0,0,0,0,7.66105638236183,58.691784893726926,449.6410732522943,4507129,9568634867,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Kokubunji Shi,3,90,65,0.91,3,0,2131,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$3,429.00",3429,5322905,32.9184,3.4940317719545737,9,1.0986122886681098,1.206948960812582,0,4.189654742026425,3,3,0,0,0,0,7.664815785285735,58.749401022365376,450.30333633230805,4541161,9677214091,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Kokubunji Shi,3,91,68,0.97,7,0,2110,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$3,429.00",3429,5322944,32.9184,3.4940317719545737,9,1.0986122886681098,1.206948960812582,0,4.23410650459726,3,3,0,0,0,0,7.65491704784832,58.59775500943884,448.5609537873927,4452100,9393931000,4.51085950651685
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,5,99,284,4.04,2,4,2108,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"$6,429.00",6429,5407938,61.718399999999995,4.1225821036333405,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,5.652489180268651,3,2,0,0,0,0,7.653969180478774,58.58324421571892,448.394345719574,4443664,9367243712,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,2,98,51,0.84,4,2,1822,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,"$6,716.00",6716,5410242,64.47359999999999,4.166255837689085,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.9512437185814275,3,3,0,0,0,0,7.508238774678663,56.37364949758815,423.2668210279357,3319684,6048464248,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,85,15,0.5,3,3,907,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,"$11,514.00",11514,5414578,110.53439999999999,4.705326784727409,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.772588722239781,2,3,0,0,0,0,6.811244378601294,46.39304998502772,315.9944009166889,822649,746142643,4.442651256490317
Apartment,Entire home/apt,Entire/Apt,Minato Ku,2,99,96,1.36,30,1,2110,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"$7,929.00",7929,5447082,76.1184,4.332290022764052,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.574710978503383,3,3,0,0,0,0,7.65491704784832,58.59775500943884,448.5609537873927,4452100,9393931000,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,4,90,134,1.91,2,2,2105,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,"$8,000.00",8000,5464293,76.8,4.341204640153626,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,4.90527477843843,3,2,0,0,0,0,7.652545692693921,58.56145557876828,448.1442146471896,4431025,9327307625,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,2,89,123,1.75,2,1,2102,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,"$7,500.00",7500,5464305,72,4.276666119016055,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.820281565605037,3,2,0,0,0,0,7.6511201757027,58.53963994304492,447.8938202466026,4418404,9287485208,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,5,91,16,0.23,3,3,2088,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,"$16,914.00",16914,5583920,162.37439999999998,5.089904779833821,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,2.833213344056216,2,3,0,0,0,0,7.644440761556566,58.43747455694753,446.7218125055544,4359744,9103145472,4.51085950651685
Apartment,Private room,Private,Minato Ku,3,82,9,0.13,30,3,2104,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,"$6,000.00",6000,5620131,57.599999999999994,4.053522567701846,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.302585092994046,2,3,0,0,0,0,7.652070746116482,58.554186703571645,448.06077913704326,4426816,9314020864,4.406719247264253
Apartment,Entire home/apt,Entire/Apt,Nerima Ku,2,97,39,0.56,3,0,2101,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"$6,190.00",6190,5633430,59.42399999999999,4.0846981851702955,4,0.6931471805599453,0.4804530139182014,0,3.6888794541139363,2,3,0,0,0,0,7.650644551436897,58.532362052431075,447.81029681916357,4414201,9274236301,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,2,95,24,0.34,3,1,2089,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"$6,199.00",6199,5641920,59.5104,4.0861510871935725,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.2188758248682006,2,3,0,0,0,0,7.644919344958857,58.44479179092615,446.80571937454397,4363921,9116230969,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,86,16,0.24,3,3,1993,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,"$11,514.00",11514,5643408,110.53439999999999,4.705326784727409,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.833213344056216,2,3,0,0,0,0,7.597897950521784,57.72805326654312,438.6118576014803,3972049,7916293657,4.454347296253507
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,5,87,117,1.67,7,3,2106,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,"$3,390.00",3390,5661072,32.544,3.482593019866149,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,4.770684624465665,3,3,0,0,0,0,7.653020413804189,58.56872145410364,448.2276208986665,4435236,9340607016,4.465908118654584
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,6,89,90,1.28,3,5,2106,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,"$15,000.00",15000,5719870,144,4.969813299576001,36,1.791759469228055,3.210401995568401,1.791759469228055,4.51085950651685,3,3,0,0,0,0,7.653020413804189,58.56872145410364,448.2276208986665,4435236,9340607016,4.48863636973214
Apartment,Private room,Private,Minato Ku,2,84,11,0.17,30,2,1983,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,"$4,800.00",4800,5780815,46.08,3.830379016387636,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.4849066497880004,2,3,0,0,0,0,7.592870287844818,57.65167920803665,437.74172210306233,3932289,7797729087,4.430816798843313
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,2,92,97,1.41,2,1,2066,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,"$5,000.00",5000,5815307,47.99999999999999,3.8712010109078907,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.584967478670572,3,2,0,0,0,0,7.633853559681768,58.275720170666,444.86831386785724,4268356,8818423496,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,2,98,24,0.39,3,2,1824,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,"$13,000.00",13000,5898156,124.79999999999998,4.826712455935327,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.2188758248682006,2,3,0,0,0,0,7.509335266016592,56.39011613744048,423.4522877656531,3326976,6068404224,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Machida Shi,3,89,50,0.72,3,1,2072,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,"$4,500.00",4500,5936568,43.199999999999996,3.7658404952500644,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.9318256327243257,2,3,0,0,0,0,7.636752112435779,58.31998282679234,445.37525204972474,4293184,8895477248,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Itabashi Ku,2,99,176,2.57,2,2,2052,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,"$7,000.00",7000,6120428,67.19999999999999,4.207673247529104,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,5.176149732573829,3,2,0,0,0,0,7.627057417018934,58.17200484250353,443.68122099687787,4210704,8640364608,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Meguro Ku,2,99,147,3.18,1,1,1385,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,"$15,000.00",15000,6142248,144,4.969813299576001,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.997212273764115,3,1,0,0,0,0,7.234177179749849,52.33331946801347,378.58850543606155,1918225,2656741625,4.59511985013459
Apartment,Private room,Private,Edogawa Ku,2,92,69,1,3,2,2067,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,"$5,800.00",5800,6172827,55.67999999999999,4.019621016026164,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.248495242049359,3,3,0,0,0,0,7.63433723562832,58.283105027301055,444.95287891796056,4272489,8831234763,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Bunkyo Ku,4,95,231,3.5,1,4,1981,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,"$34,800.00",34800,6229282,334.08,5.811380485254219,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,5.44673737166631,3,1,0,0,0,0,7.591861714889934,57.63636429801152,437.5673074995227,3924361,7774159141,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,6,90,83,1.22,2,6,2035,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$6,200.00",6200,6374299,59.519999999999996,4.086312390524836,36,1.791759469228055,3.210401995568401,1.791759469228055,4.430816798843313,3,2,0,0,0,0,7.618742377670413,58.04523541731102,442.2316948957231,4141225,8427392875,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Chiyoda Ku,4,85,171,2.8,5,4,1832,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,"$6,000.00",6000,6635417,57.599999999999994,4.053522567701846,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,5.147494476813453,3,3,0,0,0,0,7.513709247839705,56.4558266610719,424.1926668777313,3356224,6148602368,4.442651256490317
